deviceID	fromDate	toDate	consumption	userID
1951210032-Overall	7/1/2015 9:49	7/1/2015 9:50	1022	39
331804188-Overall	7/1/2015 9:49	7/1/2015 9:50	318	32
167203295-Overall	7/1/2015 9:49	7/1/2015 9:50	658	29
908983910-Overall	7/1/2015 9:49	7/1/2015 9:50	46	22
1454442161-Overall	7/1/2015 9:49	7/1/2015 9:50	269	21
1741156914-Overall	7/1/2015 9:49	7/1/2015 9:50	7435	24
687157380-Overall	7/1/2015 9:49	7/1/2015 9:50	928	23
1144586020-Overall	7/1/2015 9:49	7/1/2015 9:50	737	38
782435385-Overall	7/1/2015 9:49	7/1/2015 9:50	1214	37
77863289-Overall	7/1/2015 9:49	7/1/2015 9:50	121	36
1275104184-Overall	7/1/2015 9:49	7/1/2015 9:50	914	35
1870305884-Overall	7/1/2015 9:49	7/1/2015 9:50	154	28
1949724277-Overall	7/1/2015 9:49	7/1/2015 9:50	5915	25
1949724277-Overall	7/1/2015 9:50	7/1/2015 9:51	6018	25
1870305884-Overall	7/1/2015 9:50	7/1/2015 9:51	154	28
1454442161-Overall	7/1/2015 9:50	7/1/2015 9:51	247	21
908983910-Overall	7/1/2015 9:50	7/1/2015 9:51	48	22
1951210032-Overall	7/1/2015 9:50	7/1/2015 9:51	1022	39
167203295-Overall	7/1/2015 9:50	7/1/2015 9:51	665	29
331804188-Overall	7/1/2015 9:50	7/1/2015 9:51	458	32
1275104184-Overall	7/1/2015 9:50	7/1/2015 9:51	289	35
77863289-Overall	7/1/2015 9:50	7/1/2015 9:51	122	36
687157380-Overall	7/1/2015 9:50	7/1/2015 9:51	757	23
1741156914-Overall	7/1/2015 9:50	7/1/2015 9:51	7435	24
782435385-Overall	7/1/2015 9:50	7/1/2015 9:51	1221	37
1144586020-Overall	7/1/2015 9:50	7/1/2015 9:51	736	38
1144586020-Overall	7/1/2015 9:51	7/1/2015 9:52	736	38
782435385-Overall	7/1/2015 9:51	7/1/2015 9:52	1218	37
1951210032-Overall	7/1/2015 9:51	7/1/2015 9:52	1022	39
1870305884-Overall	7/1/2015 9:51	7/1/2015 9:52	149	28
1949724277-Overall	7/1/2015 9:51	7/1/2015 9:52	5549	25
908983910-Overall	7/1/2015 9:51	7/1/2015 9:52	51	22
1454442161-Overall	7/1/2015 9:51	7/1/2015 9:52	244	21
1741156914-Overall	7/1/2015 9:51	7/1/2015 9:52	7435	24
687157380-Overall	7/1/2015 9:51	7/1/2015 9:52	763	23
331804188-Overall	7/1/2015 9:51	7/1/2015 9:52	465	32
167203295-Overall	7/1/2015 9:51	7/1/2015 9:52	651	29
77863289-Overall	7/1/2015 9:51	7/1/2015 9:52	124	36
1275104184-Overall	7/1/2015 9:51	7/1/2015 9:52	218	35
1275104184-Overall	7/1/2015 9:52	7/1/2015 9:53	216	35
77863289-Overall	7/1/2015 9:52	7/1/2015 9:53	122	36
1949724277-Overall	7/1/2015 9:52	7/1/2015 9:53	2460	25
1870305884-Overall	7/1/2015 9:52	7/1/2015 9:53	150	28
782435385-Overall	7/1/2015 9:52	7/1/2015 9:53	1310	37
1144586020-Overall	7/1/2015 9:52	7/1/2015 9:53	736	38
1951210032-Overall	7/1/2015 9:52	7/1/2015 9:53	1022	39
167203295-Overall	7/1/2015 9:52	7/1/2015 9:53	697	29
331804188-Overall	7/1/2015 9:52	7/1/2015 9:53	309	32
1454442161-Overall	7/1/2015 9:52	7/1/2015 9:53	230	21
908983910-Overall	7/1/2015 9:52	7/1/2015 9:53	47	22
687157380-Overall	7/1/2015 9:52	7/1/2015 9:53	765	23
1741156914-Overall	7/1/2015 9:52	7/1/2015 9:53	7435	24
1741156914-Overall	7/1/2015 9:53	7/1/2015 9:54	7435	24
687157380-Overall	7/1/2015 9:53	7/1/2015 9:54	583	23
1144586020-Overall	7/1/2015 9:53	7/1/2015 9:54	2217	38
782435385-Overall	7/1/2015 9:53	7/1/2015 9:54	1198	37
77863289-Overall	7/1/2015 9:53	7/1/2015 9:54	122	36
1275104184-Overall	7/1/2015 9:53	7/1/2015 9:54	219	35
1870305884-Overall	7/1/2015 9:53	7/1/2015 9:54	152	28
1949724277-Overall	7/1/2015 9:53	7/1/2015 9:54	6768	25
908983910-Overall	7/1/2015 9:53	7/1/2015 9:54	49	22
1454442161-Overall	7/1/2015 9:53	7/1/2015 9:54	240	21
1951210032-Overall	7/1/2015 9:53	7/1/2015 9:54	1022	39
331804188-Overall	7/1/2015 9:53	7/1/2015 9:54	473	32
167203295-Overall	7/1/2015 9:53	7/1/2015 9:54	666	29
167203295-Overall	7/1/2015 9:54	7/1/2015 9:55	663	29
331804188-Overall	7/1/2015 9:54	7/1/2015 9:55	310	32
1275104184-Overall	7/1/2015 9:54	7/1/2015 9:55	217	35
77863289-Overall	7/1/2015 9:54	7/1/2015 9:55	122	36
687157380-Overall	7/1/2015 9:54	7/1/2015 9:55	333	23
1741156914-Overall	7/1/2015 9:54	7/1/2015 9:55	7435	24
782435385-Overall	7/1/2015 9:54	7/1/2015 9:55	1127	37
1144586020-Overall	7/1/2015 9:54	7/1/2015 9:55	2472	38
1951210032-Overall	7/1/2015 9:54	7/1/2015 9:55	1022	39
1949724277-Overall	7/1/2015 9:54	7/1/2015 9:55	6781	25
1870305884-Overall	7/1/2015 9:54	7/1/2015 9:55	151	28
1454442161-Overall	7/1/2015 9:54	7/1/2015 9:55	243	21
908983910-Overall	7/1/2015 9:54	7/1/2015 9:55	49	22
908983910-Overall	7/1/2015 9:55	7/1/2015 9:56	151	22
1454442161-Overall	7/1/2015 9:55	7/1/2015 9:56	241	21
1741156914-Overall	7/1/2015 9:55	7/1/2015 9:56	7435	24
687157380-Overall	7/1/2015 9:55	7/1/2015 9:56	400	23
331804188-Overall	7/1/2015 9:55	7/1/2015 9:56	315	32
167203295-Overall	7/1/2015 9:55	7/1/2015 9:56	626	29
77863289-Overall	7/1/2015 9:55	7/1/2015 9:56	123	36
1275104184-Overall	7/1/2015 9:55	7/1/2015 9:56	217	35
1870305884-Overall	7/1/2015 9:55	7/1/2015 9:56	152	28
1949724277-Overall	7/1/2015 9:55	7/1/2015 9:56	5894	25
1144586020-Overall	7/1/2015 9:55	7/1/2015 9:56	2505	38
782435385-Overall	7/1/2015 9:55	7/1/2015 9:56	1126	37
1951210032-Overall	7/1/2015 9:55	7/1/2015 9:56	1022	39
1951210032-Overall	7/1/2015 9:56	7/1/2015 9:57	1022	39
167203295-Overall	7/1/2015 9:56	7/1/2015 9:57	596	29
331804188-Overall	7/1/2015 9:56	7/1/2015 9:57	318	32
1454442161-Overall	7/1/2015 9:56	7/1/2015 9:57	245	21
908983910-Overall	7/1/2015 9:56	7/1/2015 9:57	183	22
687157380-Overall	7/1/2015 9:56	7/1/2015 9:57	393	23
1741156914-Overall	7/1/2015 9:56	7/1/2015 9:57	7435	24
782435385-Overall	7/1/2015 9:56	7/1/2015 9:57	1227	37
1144586020-Overall	7/1/2015 9:56	7/1/2015 9:57	2487	38
1275104184-Overall	7/1/2015 9:56	7/1/2015 9:57	217	35
77863289-Overall	7/1/2015 9:56	7/1/2015 9:57	124	36
1949724277-Overall	7/1/2015 9:56	7/1/2015 9:57	5134	25
1870305884-Overall	7/1/2015 9:56	7/1/2015 9:57	152	28
1870305884-Overall	7/1/2015 9:57	7/1/2015 9:58	151	28
1949724277-Overall	7/1/2015 9:57	7/1/2015 9:58	1182	25
908983910-Overall	7/1/2015 9:57	7/1/2015 9:58	180	22
1454442161-Overall	7/1/2015 9:57	7/1/2015 9:58	238	21
1951210032-Overall	7/1/2015 9:57	7/1/2015 9:58	1022	39
331804188-Overall	7/1/2015 9:57	7/1/2015 9:58	316	32
167203295-Overall	7/1/2015 9:57	7/1/2015 9:58	615	29
77863289-Overall	7/1/2015 9:57	7/1/2015 9:58	123	36
1275104184-Overall	7/1/2015 9:57	7/1/2015 9:58	167	35
1741156914-Overall	7/1/2015 9:57	7/1/2015 9:58	7435	24
687157380-Overall	7/1/2015 9:57	7/1/2015 9:58	384	23
1144586020-Overall	7/1/2015 9:57	7/1/2015 9:58	2480	38
782435385-Overall	7/1/2015 9:57	7/1/2015 9:58	1230	37
782435385-Overall	7/1/2015 9:58	7/1/2015 9:59	1127	37
1144586020-Overall	7/1/2015 9:58	7/1/2015 9:59	2519	38
1951210032-Overall	7/1/2015 9:58	7/1/2015 9:59	1022	39
1949724277-Overall	7/1/2015 9:58	7/1/2015 9:59	3784	25
1870305884-Overall	7/1/2015 9:58	7/1/2015 9:59	152	28
1454442161-Overall	7/1/2015 9:58	7/1/2015 9:59	240	21
908983910-Overall	7/1/2015 9:58	7/1/2015 9:59	180	22
687157380-Overall	7/1/2015 9:58	7/1/2015 9:59	356	23
1741156914-Overall	7/1/2015 9:58	7/1/2015 9:59	7435	24
167203295-Overall	7/1/2015 9:58	7/1/2015 9:59	601	29
331804188-Overall	7/1/2015 9:58	7/1/2015 9:59	312	32
1275104184-Overall	7/1/2015 9:58	7/1/2015 9:59	131	35
77863289-Overall	7/1/2015 9:58	7/1/2015 9:59	47	36
77863289-Overall	7/1/2015 9:59	7/1/2015 10:00	29	36
1275104184-Overall	7/1/2015 9:59	7/1/2015 10:00	132	35
1870305884-Overall	7/1/2015 9:59	7/1/2015 10:00	152	28
1949724277-Overall	7/1/2015 9:59	7/1/2015 10:00	5606	25
1144586020-Overall	7/1/2015 9:59	7/1/2015 10:00	736	38
782435385-Overall	7/1/2015 9:59	7/1/2015 10:00	1134	37
1951210032-Overall	7/1/2015 9:59	7/1/2015 10:00	1022	39
331804188-Overall	7/1/2015 9:59	7/1/2015 10:00	465	32
167203295-Overall	7/1/2015 9:59	7/1/2015 10:00	634	29
908983910-Overall	7/1/2015 9:59	7/1/2015 10:00	179	22
1454442161-Overall	7/1/2015 9:59	7/1/2015 10:00	226	21
1741156914-Overall	7/1/2015 9:59	7/1/2015 10:00	7435	24
687157380-Overall	7/1/2015 9:59	7/1/2015 10:00	365	23
687157380-Overall	7/1/2015 10:00	7/1/2015 10:01	819	23
1741156914-Overall	7/1/2015 10:00	7/1/2015 10:01	7435	24
782435385-Overall	7/1/2015 10:00	7/1/2015 10:01	1134	37
1144586020-Overall	7/1/2015 10:00	7/1/2015 10:01	736	38
1275104184-Overall	7/1/2015 10:00	7/1/2015 10:01	135	35
77863289-Overall	7/1/2015 10:00	7/1/2015 10:01	30	36
1949724277-Overall	7/1/2015 10:00	7/1/2015 10:01	5826	25
1870305884-Overall	7/1/2015 10:00	7/1/2015 10:01	151	28
1454442161-Overall	7/1/2015 10:00	7/1/2015 10:01	235	21
908983910-Overall	7/1/2015 10:00	7/1/2015 10:01	178	22
1951210032-Overall	7/1/2015 10:00	7/1/2015 10:01	1022	39
167203295-Overall	7/1/2015 10:00	7/1/2015 10:01	651	29
331804188-Overall	7/1/2015 10:00	7/1/2015 10:01	413	32
331804188-Overall	7/1/2015 10:01	7/1/2015 10:02	352	32
167203295-Overall	7/1/2015 10:01	7/1/2015 10:02	642	29
77863289-Overall	7/1/2015 10:01	7/1/2015 10:02	68	36
1275104184-Overall	7/1/2015 10:01	7/1/2015 10:02	133	35
1741156914-Overall	7/1/2015 10:01	7/1/2015 10:02	7435	24
687157380-Overall	7/1/2015 10:01	7/1/2015 10:02	818	23
1144586020-Overall	7/1/2015 10:01	7/1/2015 10:02	737	38
782435385-Overall	7/1/2015 10:01	7/1/2015 10:02	1134	37
1951210032-Overall	7/1/2015 10:01	7/1/2015 10:02	1022	39
1870305884-Overall	7/1/2015 10:01	7/1/2015 10:02	150	28
1949724277-Overall	7/1/2015 10:01	7/1/2015 10:02	3381	25
908983910-Overall	7/1/2015 10:01	7/1/2015 10:02	178	22
1454442161-Overall	7/1/2015 10:01	7/1/2015 10:02	226	21
1454442161-Overall	7/1/2015 10:02	7/1/2015 10:03	242	21
908983910-Overall	7/1/2015 10:02	7/1/2015 10:03	178	22
687157380-Overall	7/1/2015 10:02	7/1/2015 10:03	826	23
1741156914-Overall	7/1/2015 10:02	7/1/2015 10:03	7435	24
167203295-Overall	7/1/2015 10:02	7/1/2015 10:03	589	29
331804188-Overall	7/1/2015 10:02	7/1/2015 10:03	357	32
1275104184-Overall	7/1/2015 10:02	7/1/2015 10:03	133	35
77863289-Overall	7/1/2015 10:02	7/1/2015 10:03	44	36
1949724277-Overall	7/1/2015 10:02	7/1/2015 10:03	1125	25
1870305884-Overall	7/1/2015 10:02	7/1/2015 10:03	150	28
782435385-Overall	7/1/2015 10:02	7/1/2015 10:03	1134	37
1144586020-Overall	7/1/2015 10:02	7/1/2015 10:03	738	38
1951210032-Overall	7/1/2015 10:02	7/1/2015 10:03	1022	39
1951210032-Overall	7/1/2015 10:03	7/1/2015 10:04	1022	39
331804188-Overall	7/1/2015 10:03	7/1/2015 10:04	354	32
167203295-Overall	7/1/2015 10:03	7/1/2015 10:04	592	29
908983910-Overall	7/1/2015 10:03	7/1/2015 10:04	177	22
1454442161-Overall	7/1/2015 10:03	7/1/2015 10:04	238	21
1741156914-Overall	7/1/2015 10:03	7/1/2015 10:04	7435	24
687157380-Overall	7/1/2015 10:03	7/1/2015 10:04	829	23
1144586020-Overall	7/1/2015 10:03	7/1/2015 10:04	740	38
782435385-Overall	7/1/2015 10:03	7/1/2015 10:04	1127	37
77863289-Overall	7/1/2015 10:03	7/1/2015 10:04	31	36
1275104184-Overall	7/1/2015 10:03	7/1/2015 10:04	132	35
1870305884-Overall	7/1/2015 10:03	7/1/2015 10:04	151	28
1949724277-Overall	7/1/2015 10:03	7/1/2015 10:04	4426	25
1949724277-Overall	7/1/2015 10:04	7/1/2015 10:05	5647	25
1870305884-Overall	7/1/2015 10:04	7/1/2015 10:05	151	28
1454442161-Overall	7/1/2015 10:04	7/1/2015 10:05	205	21
908983910-Overall	7/1/2015 10:04	7/1/2015 10:05	152	22
1951210032-Overall	7/1/2015 10:04	7/1/2015 10:05	1022	39
167203295-Overall	7/1/2015 10:04	7/1/2015 10:05	615	29
331804188-Overall	7/1/2015 10:04	7/1/2015 10:05	356	32
1275104184-Overall	7/1/2015 10:04	7/1/2015 10:05	134	35
77863289-Overall	7/1/2015 10:04	7/1/2015 10:05	31	36
687157380-Overall	7/1/2015 10:04	7/1/2015 10:05	826	23
1741156914-Overall	7/1/2015 10:04	7/1/2015 10:05	7435	24
782435385-Overall	7/1/2015 10:04	7/1/2015 10:05	1127	37
1144586020-Overall	7/1/2015 10:04	7/1/2015 10:05	741	38
1144586020-Overall	7/1/2015 10:05	7/1/2015 10:06	738	38
782435385-Overall	7/1/2015 10:05	7/1/2015 10:06	1130	37
1951210032-Overall	7/1/2015 10:05	7/1/2015 10:06	1022	39
1870305884-Overall	7/1/2015 10:05	7/1/2015 10:06	152	28
1949724277-Overall	7/1/2015 10:05	7/1/2015 10:06	4727	25
908983910-Overall	7/1/2015 10:05	7/1/2015 10:06	50	22
1454442161-Overall	7/1/2015 10:05	7/1/2015 10:06	157	21
1741156914-Overall	7/1/2015 10:05	7/1/2015 10:06	7435	24
687157380-Overall	7/1/2015 10:05	7/1/2015 10:06	827	23
331804188-Overall	7/1/2015 10:05	7/1/2015 10:06	507	32
167203295-Overall	7/1/2015 10:05	7/1/2015 10:06	592	29
77863289-Overall	7/1/2015 10:05	7/1/2015 10:06	29	36
1275104184-Overall	7/1/2015 10:05	7/1/2015 10:06	132	35
1275104184-Overall	7/1/2015 10:06	7/1/2015 10:07	132	35
77863289-Overall	7/1/2015 10:06	7/1/2015 10:07	29	36
1949724277-Overall	7/1/2015 10:06	7/1/2015 10:07	1117	25
1870305884-Overall	7/1/2015 10:06	7/1/2015 10:07	153	28
782435385-Overall	7/1/2015 10:06	7/1/2015 10:07	1127	37
1144586020-Overall	7/1/2015 10:06	7/1/2015 10:07	740	38
1951210032-Overall	7/1/2015 10:06	7/1/2015 10:07	1022	39
167203295-Overall	7/1/2015 10:06	7/1/2015 10:07	586	29
331804188-Overall	7/1/2015 10:06	7/1/2015 10:07	391	32
1454442161-Overall	7/1/2015 10:06	7/1/2015 10:07	169	21
908983910-Overall	7/1/2015 10:06	7/1/2015 10:07	49	22
687157380-Overall	7/1/2015 10:06	7/1/2015 10:07	825	23
1741156914-Overall	7/1/2015 10:06	7/1/2015 10:07	7435	24
1741156914-Overall	7/1/2015 10:07	7/1/2015 10:08	7435	24
687157380-Overall	7/1/2015 10:07	7/1/2015 10:08	821	23
1144586020-Overall	7/1/2015 10:07	7/1/2015 10:08	736	38
782435385-Overall	7/1/2015 10:07	7/1/2015 10:08	1131	37
77863289-Overall	7/1/2015 10:07	7/1/2015 10:08	32	36
1275104184-Overall	7/1/2015 10:07	7/1/2015 10:08	131	35
1870305884-Overall	7/1/2015 10:07	7/1/2015 10:08	151	28
1949724277-Overall	7/1/2015 10:07	7/1/2015 10:08	1135	25
908983910-Overall	7/1/2015 10:07	7/1/2015 10:08	62	22
1454442161-Overall	7/1/2015 10:07	7/1/2015 10:08	159	21
1951210032-Overall	7/1/2015 10:07	7/1/2015 10:08	1022	39
331804188-Overall	7/1/2015 10:07	7/1/2015 10:08	391	32
167203295-Overall	7/1/2015 10:07	7/1/2015 10:08	591	29
167203295-Overall	7/1/2015 10:08	7/1/2015 10:09	591	29
331804188-Overall	7/1/2015 10:08	7/1/2015 10:09	533	32
1275104184-Overall	7/1/2015 10:08	7/1/2015 10:09	132	35
77863289-Overall	7/1/2015 10:08	7/1/2015 10:09	28	36
687157380-Overall	7/1/2015 10:08	7/1/2015 10:09	822	23
1741156914-Overall	7/1/2015 10:08	7/1/2015 10:09	7435	24
782435385-Overall	7/1/2015 10:08	7/1/2015 10:09	1127	37
1144586020-Overall	7/1/2015 10:08	7/1/2015 10:09	735	38
1951210032-Overall	7/1/2015 10:08	7/1/2015 10:09	1049	39
1949724277-Overall	7/1/2015 10:08	7/1/2015 10:09	4760	25
1870305884-Overall	7/1/2015 10:08	7/1/2015 10:09	150	28
1454442161-Overall	7/1/2015 10:08	7/1/2015 10:09	162	21
908983910-Overall	7/1/2015 10:08	7/1/2015 10:09	61	22
908983910-Overall	7/1/2015 10:09	7/1/2015 10:10	62	22
1454442161-Overall	7/1/2015 10:09	7/1/2015 10:10	170	21
1741156914-Overall	7/1/2015 10:09	7/1/2015 10:10	7435	24
687157380-Overall	7/1/2015 10:09	7/1/2015 10:10	824	23
331804188-Overall	7/1/2015 10:09	7/1/2015 10:10	380	32
167203295-Overall	7/1/2015 10:09	7/1/2015 10:10	562	29
77863289-Overall	7/1/2015 10:09	7/1/2015 10:10	30	36
1275104184-Overall	7/1/2015 10:09	7/1/2015 10:10	131	35
1870305884-Overall	7/1/2015 10:09	7/1/2015 10:10	151	28
1949724277-Overall	7/1/2015 10:09	7/1/2015 10:10	5308	25
1144586020-Overall	7/1/2015 10:09	7/1/2015 10:10	736	38
782435385-Overall	7/1/2015 10:09	7/1/2015 10:10	1131	37
1951210032-Overall	7/1/2015 10:09	7/1/2015 10:10	1040	39
1951210032-Overall	7/1/2015 10:10	7/1/2015 10:11	1040	39
167203295-Overall	7/1/2015 10:10	7/1/2015 10:11	550	29
331804188-Overall	7/1/2015 10:10	7/1/2015 10:11	382	32
1454442161-Overall	7/1/2015 10:10	7/1/2015 10:11	168	21
908983910-Overall	7/1/2015 10:10	7/1/2015 10:11	62	22
687157380-Overall	7/1/2015 10:10	7/1/2015 10:11	821	23
1741156914-Overall	7/1/2015 10:10	7/1/2015 10:11	7435	24
782435385-Overall	7/1/2015 10:10	7/1/2015 10:11	1128	37
1144586020-Overall	7/1/2015 10:10	7/1/2015 10:11	738	38
1275104184-Overall	7/1/2015 10:10	7/1/2015 10:11	131	35
77863289-Overall	7/1/2015 10:10	7/1/2015 10:11	28	36
1949724277-Overall	7/1/2015 10:10	7/1/2015 10:11	1405	25
1870305884-Overall	7/1/2015 10:10	7/1/2015 10:11	151	28
1870305884-Overall	7/1/2015 10:11	7/1/2015 10:12	455	28
1949724277-Overall	7/1/2015 10:11	7/1/2015 10:12	1127	25
908983910-Overall	7/1/2015 10:11	7/1/2015 10:12	61	22
1454442161-Overall	7/1/2015 10:11	7/1/2015 10:12	161	21
1951210032-Overall	7/1/2015 10:11	7/1/2015 10:12	1119	39
331804188-Overall	7/1/2015 10:11	7/1/2015 10:12	525	32
167203295-Overall	7/1/2015 10:11	7/1/2015 10:12	584	29
77863289-Overall	7/1/2015 10:11	7/1/2015 10:12	40	36
1275104184-Overall	7/1/2015 10:11	7/1/2015 10:12	131	35
1741156914-Overall	7/1/2015 10:11	7/1/2015 10:12	7435	24
687157380-Overall	7/1/2015 10:11	7/1/2015 10:12	817	23
1144586020-Overall	7/1/2015 10:11	7/1/2015 10:12	737	38
782435385-Overall	7/1/2015 10:11	7/1/2015 10:12	1128	37
782435385-Overall	7/1/2015 10:12	7/1/2015 10:13	1129	37
1144586020-Overall	7/1/2015 10:12	7/1/2015 10:13	737	38
1951210032-Overall	7/1/2015 10:12	7/1/2015 10:13	1115	39
1949724277-Overall	7/1/2015 10:12	7/1/2015 10:13	4010	25
1870305884-Overall	7/1/2015 10:12	7/1/2015 10:13	197	28
1454442161-Overall	7/1/2015 10:12	7/1/2015 10:13	156	21
908983910-Overall	7/1/2015 10:12	7/1/2015 10:13	62	22
687157380-Overall	7/1/2015 10:12	7/1/2015 10:13	819	23
1741156914-Overall	7/1/2015 10:12	7/1/2015 10:13	7435	24
167203295-Overall	7/1/2015 10:12	7/1/2015 10:13	580	29
331804188-Overall	7/1/2015 10:12	7/1/2015 10:13	398	32
1275104184-Overall	7/1/2015 10:12	7/1/2015 10:13	178	35
77863289-Overall	7/1/2015 10:12	7/1/2015 10:13	40	36
77863289-Overall	7/1/2015 10:13	7/1/2015 10:14	30	36
1275104184-Overall	7/1/2015 10:13	7/1/2015 10:14	222	35
1870305884-Overall	7/1/2015 10:13	7/1/2015 10:14	246	28
1949724277-Overall	7/1/2015 10:13	7/1/2015 10:14	6495	25
1144586020-Overall	7/1/2015 10:13	7/1/2015 10:14	735	38
782435385-Overall	7/1/2015 10:13	7/1/2015 10:14	1124	37
1951210032-Overall	7/1/2015 10:13	7/1/2015 10:14	1120	39
331804188-Overall	7/1/2015 10:13	7/1/2015 10:14	475	32
167203295-Overall	7/1/2015 10:13	7/1/2015 10:14	620	29
908983910-Overall	7/1/2015 10:13	7/1/2015 10:14	61	22
1454442161-Overall	7/1/2015 10:13	7/1/2015 10:14	156	21
1741156914-Overall	7/1/2015 10:13	7/1/2015 10:14	7435	24
687157380-Overall	7/1/2015 10:13	7/1/2015 10:14	816	23
687157380-Overall	7/1/2015 10:14	7/1/2015 10:15	418	23
1741156914-Overall	7/1/2015 10:14	7/1/2015 10:15	7435	24
782435385-Overall	7/1/2015 10:14	7/1/2015 10:15	1242	37
1144586020-Overall	7/1/2015 10:14	7/1/2015 10:15	735	38
1275104184-Overall	7/1/2015 10:14	7/1/2015 10:15	219	35
77863289-Overall	7/1/2015 10:14	7/1/2015 10:15	30	36
1949724277-Overall	7/1/2015 10:14	7/1/2015 10:15	2228	25
1870305884-Overall	7/1/2015 10:14	7/1/2015 10:15	197	28
1454442161-Overall	7/1/2015 10:14	7/1/2015 10:15	163	21
908983910-Overall	7/1/2015 10:14	7/1/2015 10:15	62	22
1951210032-Overall	7/1/2015 10:14	7/1/2015 10:15	1105	39
167203295-Overall	7/1/2015 10:14	7/1/2015 10:15	582	29
331804188-Overall	7/1/2015 10:14	7/1/2015 10:15	552	32
331804188-Overall	7/1/2015 10:15	7/1/2015 10:16	398	32
167203295-Overall	7/1/2015 10:15	7/1/2015 10:16	587	29
77863289-Overall	7/1/2015 10:15	7/1/2015 10:16	33	36
1275104184-Overall	7/1/2015 10:15	7/1/2015 10:16	219	35
1741156914-Overall	7/1/2015 10:15	7/1/2015 10:16	7435	24
687157380-Overall	7/1/2015 10:15	7/1/2015 10:16	370	23
1144586020-Overall	7/1/2015 10:15	7/1/2015 10:16	734	38
782435385-Overall	7/1/2015 10:15	7/1/2015 10:16	1238	37
1951210032-Overall	7/1/2015 10:15	7/1/2015 10:16	1105	39
1870305884-Overall	7/1/2015 10:15	7/1/2015 10:16	199	28
1949724277-Overall	7/1/2015 10:15	7/1/2015 10:16	2224	25
908983910-Overall	7/1/2015 10:15	7/1/2015 10:16	121	22
1454442161-Overall	7/1/2015 10:15	7/1/2015 10:16	168	21
1454442161-Overall	7/1/2015 10:16	7/1/2015 10:17	147	21
908983910-Overall	7/1/2015 10:16	7/1/2015 10:17	244	22
687157380-Overall	7/1/2015 10:16	7/1/2015 10:17	367	23
1741156914-Overall	7/1/2015 10:16	7/1/2015 10:17	7435	24
167203295-Overall	7/1/2015 10:16	7/1/2015 10:17	1548	29
331804188-Overall	7/1/2015 10:16	7/1/2015 10:17	567	32
1275104184-Overall	7/1/2015 10:16	7/1/2015 10:17	218	35
77863289-Overall	7/1/2015 10:16	7/1/2015 10:17	31	36
1949724277-Overall	7/1/2015 10:16	7/1/2015 10:17	2335	25
1870305884-Overall	7/1/2015 10:16	7/1/2015 10:17	201	28
782435385-Overall	7/1/2015 10:16	7/1/2015 10:17	1228	37
1144586020-Overall	7/1/2015 10:16	7/1/2015 10:17	734	38
1951210032-Overall	7/1/2015 10:16	7/1/2015 10:17	1031	39
1951210032-Overall	7/1/2015 10:17	7/1/2015 10:18	1028	39
331804188-Overall	7/1/2015 10:17	7/1/2015 10:18	536	32
167203295-Overall	7/1/2015 10:17	7/1/2015 10:18	1784	29
908983910-Overall	7/1/2015 10:17	7/1/2015 10:18	233	22
1454442161-Overall	7/1/2015 10:17	7/1/2015 10:18	173	21
1741156914-Overall	7/1/2015 10:17	7/1/2015 10:18	4906	24
687157380-Overall	7/1/2015 10:17	7/1/2015 10:18	369	23
1144586020-Overall	7/1/2015 10:17	7/1/2015 10:18	735	38
782435385-Overall	7/1/2015 10:17	7/1/2015 10:18	1226	37
77863289-Overall	7/1/2015 10:17	7/1/2015 10:18	31	36
1275104184-Overall	7/1/2015 10:17	7/1/2015 10:18	217	35
1870305884-Overall	7/1/2015 10:17	7/1/2015 10:18	234	28
1949724277-Overall	7/1/2015 10:17	7/1/2015 10:18	4419	25
1949724277-Overall	7/1/2015 10:18	7/1/2015 10:19	6088	25
1870305884-Overall	7/1/2015 10:18	7/1/2015 10:19	301	28
1454442161-Overall	7/1/2015 10:18	7/1/2015 10:19	153	21
908983910-Overall	7/1/2015 10:18	7/1/2015 10:19	228	22
1951210032-Overall	7/1/2015 10:18	7/1/2015 10:19	1031	39
167203295-Overall	7/1/2015 10:18	7/1/2015 10:19	1766	29
331804188-Overall	7/1/2015 10:18	7/1/2015 10:19	398	32
1275104184-Overall	7/1/2015 10:18	7/1/2015 10:19	218	35
77863289-Overall	7/1/2015 10:18	7/1/2015 10:19	35	36
687157380-Overall	7/1/2015 10:18	7/1/2015 10:19	369	23
1741156914-Overall	7/1/2015 10:18	7/1/2015 10:19	4906	24
782435385-Overall	7/1/2015 10:18	7/1/2015 10:19	1225	37
1144586020-Overall	7/1/2015 10:18	7/1/2015 10:19	735	38
1144586020-Overall	7/1/2015 10:19	7/1/2015 10:20	734	38
782435385-Overall	7/1/2015 10:19	7/1/2015 10:20	1218	37
1951210032-Overall	7/1/2015 10:19	7/1/2015 10:20	1031	39
1870305884-Overall	7/1/2015 10:19	7/1/2015 10:20	301	28
1949724277-Overall	7/1/2015 10:19	7/1/2015 10:20	2210	25
908983910-Overall	7/1/2015 10:19	7/1/2015 10:20	221	22
1454442161-Overall	7/1/2015 10:19	7/1/2015 10:20	157	21
1741156914-Overall	7/1/2015 10:19	7/1/2015 10:20	4906	24
687157380-Overall	7/1/2015 10:19	7/1/2015 10:20	324	23
331804188-Overall	7/1/2015 10:19	7/1/2015 10:20	397	32
